Chỉ một.        Just one.
6 Đây là những điều răn, điều lệ và phán quyết mà Giê-hô-va Đức Chúa Trời đã ban để dạy dỗ anh em, hầu cho anh em vâng giữ những điều ấy khi anh em băng qua sông và vào xứ mà anh em sẽ nhận làm sản nghiệp, 2 để trong suốt cuộc đời mình, anh em sẽ kính sợ Giê-hô-va Đức Chúa Trời và giữ mọi luật lệ cũng như điều răn của ngài mà tôi đang truyền dặn cho anh em, cho con và cháu của anh em,+ nhờ đó anh em có thể sống lâu.        6 “Now these are the commandments, the regulations, and the judicial decisions that Jehovah your God has given to teach you, so that you may observe them when you cross over into the land that you are to take possession of, 2 in order that you may fear Jehovah your God and keep all his statutes and his commandments that I am commanding you—you and your son and your grandson+—all the days of your life, so that you may live a long time.
Vì anh cũng sẽ làm thế nếu anh là chúng.        Because that's what I would do if I were in their shoes.
Cả thế giới sẽ theo dõi chúng ta, cũng như Anh quốc phô bày trước thế giới và chúng ta phải đặt nỗ lực tốt nhất của mình vào đó.        The eyes of the world will be on us, Britain will be on show and we must put our best foot forward.
Và khi mà các bạn đề nghị rằng đây là những thứ mà sẽ đảm bảo tương lai của thức ăn ngon, ai đó đâu đó sẽ đứng lên và nói, "Này anh kia, tôi cũng thích chim hồng hạc đấy nhưng mà anh sẽ cung cấp thức ăn cho cả thế giới như thế nào đây?        And when you suggest these are the things that will ensure the future of good food, someone, somewhere stands up and says, "Hey guy, I love pink flamingos, but how are you going to feed the world?"
24 Cũng thế, nếu một diễn giả thay vì đứng thẳng lại đứng khom mình như muốn sụp xuống, thì cử tọa có ý thương hại vì nghĩ anh không được khỏe khoắn và điều này chắc chắn cũng làm cử tọa không chú ý đến bài giảng.        24 So, too, when a speaker is slumped over, not standing erect, it elicits a feeling of pity on the part of the audience toward the speaker because he does not appear to be well, and this, of course, detracts from the presentation.
Chúng tôi cũng nhận nhiều trợ giúp từ anh em đồng đạo, kể cả Ủy ban Liên lạc Bệnh viện tại địa phương. Ngoài ra, các y bác sĩ, là những người thường xuyên đối phó với các trường hợp như thế, cũng tận tình giúp đỡ”.        Much help also came from fellow Christians, including the local Hospital Liaison Committee, and from caring medical staff, who regularly deal with such situations.”
Hãy học từ hoa huệ ngoài đồng, xem chúng lớn lên thế nào; chúng không làm lụng vất vả cũng không xe chỉ kéo sợi; 29 nhưng tôi nói với anh em, ngay cả vua Sa-lô-môn+ dù cao sang đến đâu cũng không mặc đẹp bằng một trong những bông hoa đó.        Take a lesson from the lilies of the field, how they grow; they do not toil, nor do they spin; 29 but I tell you that not even Solʹo·mon+ in all his glory was arrayed as one of these.
Giả sử có người đeo nhẫn vàng, mặc áo đẹp, vào nơi hội anh em, lại có người nghèo, quần-áo rách-rưới, cũng vào nữa; nếu anh em ngó kẻ mặc áo đẹp, mà nói rằng: Mời ngồi đây, là chỗ tử-tế; lại nói với người nghèo rằng: Hãy đứng đó, hoặc ngồi dưới bệ chân ta, thế có phải anh em tự mình phân-biệt ra và lấy ý xấu mà xét-đoán không?”—Gia-cơ 2:1-4.        For, if a man with gold rings on his fingers and in splendid clothing enters into a gathering of you, but a poor man in filthy clothing also enters, yet you look with favor upon the one wearing the splendid clothing and say: ‘You take this seat here in a fine place,’ and you say to the poor one: ‘You keep standing,’ or: ‘Take that seat there under my footstool,’ you have class distinctions among yourselves and you have become judges rendering wicked decisions, is that not so?” —James 2:1-4.
Bây giờ đừng sầu-não và cũng đừng tiếc chi về điều các anh đã bán tôi đặng bị dẫn đến xứ này; vì để giữ-gìn sự sống các anh, nên Đức Chúa Trời đã sai tôi đến đây trước các anh”.—Sáng-thế Ký 45:4, 5.        But now do not feel hurt and do not be angry with yourselves because you sold me here; because for the preservation of life God has sent me ahead of you.” —Genesis 45:4, 5.
Và tôi đã đến những anh bạn IT ở đây và một người đàn ông đã sửa máy tính của tôi, sau đó anh ta hỏi rằng, " Bạn đang làm gì ở đây thế? " và tôi đáp " Tôi chơi cello và tôi cũng hát một ít nữa, " anh ta nói, " Oh, tôi cũng chơi cello đấy. "        And I went to the IT guys here and a gentleman mended my computer, and then he said, " What are you doing here? " and I said " I'm playing the cello and I'm doing a bit of singing, " and he said, " Oh, I sort of play the cello as well. "
Khi chúng tôi kết hôn, anh ấy hứa sẽ đặt tên một loài kiến theo tên tôi, và anh ấy đã làm thế -- Procryptocerus nalini, tên một loài kiến trên tán cây Chúng tôi có 2 con, August Andrew và Erika và anh ấy cũng đặt tên các loài kiến theo tên 2 đứa con.        We've had two children, August Andrew and Erika and actually, he named ants after them.
Rồi năm 1985, tôi nhận được cú điện thoại từ Bono và bạn biết đấy anh ta là một ca sĩ xuất sắc nhưng cũng là kẻ la liếm kinh khủng ( Cười ) một người rất khó chối từ. Anh ấy nói cậu biết đấy, sau khi tôi hát bài Biko chúng tớ sẽ lưu diễn cho tổ chức Amnesty ( Ân xá ), cậu phải tham gia nhé. Và đó thực là lần đầu tiên tôi đến gặp những người đã tận mắt chứng kiến người thân bị bắn ngay trước mặt mình và có người yêu bị ném ra khỏi máy bay xuống biển Thế là bỗng dưng, thế giới hoạt động nhân quyền bước vào cuộc sống của tôi; và tôi thực sự chẳng thể quay lưng như trước kia được nữa.        But I got a phone call from Bono in 1985 and, as you know, he's a great singer, but he's a magnificent hustler, and -- ( Laughter ) -- a very hard guy to say no to, and he was saying, you know, just after I'd done the Biko song, we're going to do a tour for Amnesty, you have to be on it, and really that was the first time that I'd been out and started meeting people who'd watched their family being shot in front of them, who'd had a partner thrown out of an airplane into an ocean, and suddenly this world of human rights arrived in my world, and I couldn't really walk away in quite the same way as before.
Hẳn chúng ta ấm lòng khi nghe những lời bày tỏ chân thành như thế về Phòng Nước Trời mới và biết rằng anh em tại hàng ngàn nơi trên thế giới cũng đang cảm nghiệm niềm vui tương tự.        Does it not warm your heart to hear such expressions of gratitude for new Kingdom Halls and to know that similar joy is being experienced by our brothers in thousands of locations worldwide?
Bất luận những thử thách của các anh chị em là gì đi nữa, bất luận các anh chị em đang sống ở đâu trên thế gian này, thì vai trò tín hữu trung thành của các anh chị em trong Giáo Hội Các Thánh Hữu Ngày Sau của Chúa Giê Su Ky Tô và các quyền năng thiêng liêng của phúc âm của Chúa Giê Su Ky Tô cũng sẽ ban phước cho các anh chị em để hân hoan mà kiên trì cho đến cùng.        Whatever your challenges may be, wherever you live on this earth, your faithful membership in The Church of Jesus Christ of Latter-day Saints and the divine powers of the gospel of Jesus Christ will bless you to endure joyfully to the end.
Như bạn có thể thấy, phần lớn của bộ não không phải là màu tím, cho thấy rằng nếu một người có một chút dày của vỏ não trong khu vực đó, vì vậy anh em sinh đôi của anh ta cũng thế.        And as you can see, large amounts of the brain are not purple, showing that if one person has a thicker bit of cortex in that region, so does his fraternal twin.
Nhưng cũng giống như Đấng Chăn Hiền Lành tìm thấy chiên đi lạc của Ngài, nếu các anh chị em chịu hướng lòng mình tới Đấng Cứu Rỗi của thế gian thì Ngài sẽ tìm thấy các anh chị em.        But just as the Good Shepherd finds His lost sheep, if you will only lift up your heart to the Savior of the world, He will find you.
3 Trong những điều đầu tiên mà tôi truyền cho anh em và cũng là điều tôi nhận được, ấy là Đấng Ki-tô chết vì tội lỗi chúng ta theo lời Kinh Thánh;+ 4 và ngài đã được chôn cất,+ thật thế, ngài đã được sống lại+ vào ngày thứ ba+ theo lời Kinh Thánh;+ 5 ngài cũng hiện ra với Sê-pha*+ rồi với 12 sứ đồ.        3 For among the first things I handed on to you was what I also received, that Christ died for our sins according to the Scriptures;+ 4 and that he was buried,+ yes, that he was raised up+ on the third day+ according to the Scriptures;+ 5 and that he appeared to Ceʹphas,*+ and then to the Twelve.
Như vậy, khi một người mới học lẽ thật, người ấy cũng học cách để trở thành một phần của hội-thánh địa phương và cũng để cảm thấy mình là một phần của “toàn-thể hiệp-hội các anh em ở rải khắp thế-gian”.        Hence, when a person learns the truth, he learns to be a part of the local congregation and also to feel that he is a part of ‘the entire association of the brothers’ worldwide.
Anh ta sau đó cho tôi biết anh đã cảm thấy bàng hoàng và không biết phải làm gì, thế là anh rút điện thoại ra, như ai cũng sẽ làm, chụp 1 bức ảnh rồi đưa lên Twitter.        He later he told me how overwhelmed he felt, and didn't know what to do, so he took out his phone, like any one of us might, and snapped that picture and tweeted it out.
“Không phải lúc nào người chạy nhanh cũng thắng cuộc, người hùng mạnh cũng thắng trận, người khôn ngoan cũng được miếng ăn, người thông minh cũng được giàu có, hay người có tri thức cũng thành công, vì thời thế và chuyện bất trắc xảy đến cho tất cả”.        “The swift do not always win the race, nor do the mighty win the battle, nor do the wise always have the food, nor do the intelligent always have the riches, nor do those with knowledge always have success, because time and unexpected events overtake them all.”
34 Thật thế, anh em đã tỏ lòng thông cảm với những anh em đang chịu cảnh lao tù, cũng vui mừng chịu của cải mình bị cướp,+ vì biết rằng mình có một sản nghiệp lâu bền và tốt hơn.        34 For you expressed sympathy for those in prison and you accepted joyfully the plundering of your belongings,+ knowing that you yourselves have a better and an enduring possession.
Ngày nay cũng thế, chỉ có một số tương đối ít gương trung thành của anh chị Nhân Chứng được mọi anh em trên thế giới biết đến.        In a similar way today, only a relatively small number of the faithful acts of Jehovah’s Witnesses worldwide are known to the international brotherhood.
46 Và thật vậy, thật vậy, ta nói cho ngươi hay, bất cứ điều gì ngươi ađóng ấn dưới thế gian cũng sẽ được đóng ấn trên trời; và bất cứ điều gì ngươi ràng buộc dưới thế gian, trong danh ta và qua lời nói của ta, lời Chúa phán, thì cũng sẽ được ràng buộc vĩnh viễn trên trời; và bất cứ tội lỗi nào ngươi bxóa bỏ dưới thế gian cũng sẽ được xóa bỏ vĩnh viễn trên trời; và bất cứ tội lỗi nào ngươi cầm giữ dưới thế gian cũng sẽ bị cầm giữ trên trời.        46 And verily, verily, I say unto you, that whatsoever you aseal on earth shall be sealed in heaven; and whatsoever you bbind on earth, in my name and by my word, saith the Lord, it shall be eternally bound in the heavens; and whosesoever sins you cremit on earth shall be remitted eternally in the heavens; and whosesoever sins you retain on earth shall be retained in heaven.
6 Nhưng Đức Chúa Trời, đấng an ủi những người ngã lòng,+ đã an ủi chúng tôi qua sự hiện diện của Tít; 7 không chỉ qua sự hiện diện của anh ấy thôi, mà cũng qua sự an ủi anh ấy nhận được bởi anh em, vì anh ấy có kể cho chúng tôi về việc anh em mong mỏi được gặp tôi, về nỗi buồn rầu của anh em và lòng quan tâm chân thành* của anh em đối với tôi; vì thế, tôi càng vui mừng hơn.        6 But God, who comforts those who are downhearted,+ comforted us by the presence of Titus; 7 and not only by his presence but also by the comfort he received because of you, as he reported back to us about your longing for me, your deep sorrow, and your earnest concern* for me; so I rejoiced even more.
ngay cả khi thế giới của anh đã dừng lại thì thế giới ngoài kia vẫn tiếp tục đi tới, và anh cũng sẽ vậy và nếu anh chết ở đây, những gì tươi sáng, đẹp đẽ, người phụ nữ        Even when your world stops the world around you keeps moving forward and you will too.
11 Ta còn thấy điều này nữa dưới mặt trời: Không phải lúc nào người chạy nhanh cũng thắng cuộc, người hùng mạnh cũng thắng trận,+ người khôn ngoan cũng được miếng ăn, người thông minh cũng được giàu có,+ hay người có tri thức cũng thành công,+ vì thời thế và chuyện bất trắc* xảy đến cho tất cả.        11 I have seen something further under the sun, that the swift do not always win the race, nor do the mighty win the battle,+ nor do the wise always have the food, nor do the intelligent always have the riches,+ nor do those with knowledge always have success,+ because time and unexpected events* overtake them all.
Dù thế nào đi nữa thì anh cũng là một anh hùng.        Either way you're a hero.
Tôi biết anh là một bác sĩ giỏi, và anh phải công nhận tôi cũng thế.        I know you're a good doctor, and you have to appreciate that I'm a good doctor too.
Giống như anh Ken, những anh lớn tuổi và trung thành khác trên thế giới cũng có cảm nghĩ tương tự.        Ken’s reaction is typical of the sentiments expressed by faithful older ones worldwide.
Trong bài này, chúng ta sẽ tìm hiểu xem những nguyên tắc ấy đã được áp dụng ra sao trong Bản dịch Thế Giới Mới, ấn bản hiệu đính năm 2013 cũng như các ấn bản khác của Bản dịch Thế Giới Mới ngoài Anh ngữ.        Let us see how these principles have been applied in the New World Translation, the 2013 revision as well as the non-English editions.
13 Và bàn tay thiên ân đã hoan hỷ nâng đỡ các anh em rất nhiều, khiến các anh em thu hoạch được nhiều của cải; và cũng vì một số các anh em đã thu hoạch được dồi dào hơn các anh em khác của mình nên các anh em adương dương tự đắc trong lòng mình, cứng cổ và vênh mặt vì các y phục đắt giá của mình; các anh em lại còn ngược đãi các anh em của mình vì cho rằng mình cao quý hơn họ.        13 And the hand of providence hath smiled upon you most pleasingly, that you have obtained many riches; and because some of you have obtained more abundantly than that of your brethren ye are alifted up in the pride of your hearts, and wear stiff necks and high heads because of the costliness of your apparel, and persecute your brethren because ye suppose that ye are better than they.
Anh biết, máy tính của anh không biết anh đang ở đâu, nó cũng không biết anh đang làm gì, cũng không biết anh biết cái gì, và nhiều thứ chúng tôi làm gần đây là để cho máy làm việc, để khiến chúng hiểu được bối cảnh của anh.        You know, your computer doesn't know where you are, it doesn't know what you're doing, it doesn't know what you know, and a lot we've been trying to do recently is just make your devices work, make them understand your context.
18 Khi họ tới, ông nói: “Anh em biết rõ từ ngày đầu tiên tôi đặt chân đến tỉnh A-si-a,+ tôi ăn ở như thế nào giữa anh em, 19 ấy là hầu việc Chúa với tất cả lòng khiêm nhường*+ và nước mắt, chịu nhiều thử thách vì bị người Do Thái âm mưu hãm hại. 20 Tôi không ngần ngại nói cho anh em bất cứ điều gì ích lợi,* cũng chẳng ngần ngại dạy dỗ anh em trước công chúng+ và từ nhà này sang nhà kia.        18 When they came to him, he said to them: “You well know how I conducted myself among you from the first day I stepped into the province of Asia,+ 19 slaving for the Lord with all humility*+ and with tears and trials that befell me by the plots of the Jews, 20 while I did not hold back from telling you any of the things that were profitable* nor from teaching you publicly+ and from house to house.
Em cũng nghĩ nếu anh có cơ hội anh cũng sẽ làm thế với em.        I'm sure you would've done the same for me.
Hãy đọc lời tường thuật trong sách Sáng-thế Ký, và cố gắng thấu hiểu nỗi đau buồn và hổ thẹn mà Gia-cốp và Lê-a hẳn đã cảm thấy vì hậu quả thảm hại của việc con gái mình tới lui thành Si-chem (Sáng-thế Ký 34:1-31; 49:5-7; cũng xem Tháp Canh (Anh ngữ), số ra ngày 15-6-1985, trang 31).        Read the Genesis account, and try to comprehend the distress and shame that Jacob and Leah must have felt because of the tragic consequences of their daughter’s visits to Shechem.—Genesis 34:1-31; 49:5-7; see also The Watchtower, June 15, 1985, page 31.
Làm thế nào các anh chị em trở nên bị thất lạc--cho dù có vì những lựa chọn sai hoặc vì những hoàn cảnh ngoài tầm kiểm soát của các anh chị em, thì cũng không quan trọng.        It matters not how you became lost—whether because of your own poor choices or because of circumstances beyond your control.
Ngài nói: “Khi đãi bữa trưa hoặc bữa tối, đừng mời bạn bè, anh em, người thân hoặc những người láng giềng giàu có, kẻo họ cũng mời lại anh, và như thế anh được đền đáp rồi.        “When you spread a dinner or an evening meal, do not call your friends or your brothers or your relatives or your rich neighbors.
Và tôi cũng muốn hỏi tại sao với ý đồ rõ ràng như thế nhằm xúc phạm và sỉ nhục tôi anh lại muốn nói với tôi rằng anh đi ngược lại ý chí của anh, lý lẽ của anh, ngay cả đi ngược lại bản chất của anh, để yêu tôi        I might wonder why, with so evident a desire to offend me, you chose to tell me that you like me against your will, your reason, and even against your character!
+ 19 Chỉ có vợ, con cái và súc vật của các anh (tôi biết là các anh có rất nhiều súc vật) sẽ tiếp tục sinh sống trong những thành mà tôi đã giao cho các anh, 20 cho đến khi Đức Giê-hô-va ban sự bình an cho anh em của các anh, như ngài đã làm cho các anh, và họ cũng nhận lấy phần đất mà Giê-hô-va Đức Chúa Trời của các anh đã ban cho họ làm sản nghiệp bên kia sông Giô-đanh.        + 19 Only your wives, your children, and your livestock (I well know that you have a great deal of livestock) will continue dwelling in the cities that I have given you, 20 until Jehovah gives your brothers rest, as he does for you, and they also have taken possession of the land that Jehovah your God will give them across the Jordan.
Là anh chị em với nhau, chúng ta phải thấy rằng Cha Thiên Thượng của chúng ta yêu thương đồng đều con cái Ngài, cũng giống như bất cứ người cha tốt lành nào ở trần thế đều làm thế.        As siblings, we must see that our Heavenly Father loves His children equally, as any good earthly father would.
Chúa Giê-su nói: “Đừng xét đoán người khác nữa, để anh em không bị xét đoán; vì anh em xét đoán người ta thế nào thì cũng sẽ bị xét đoán thế ấy, và anh em đối xử với người ta thế nào thì họ cũng sẽ đối xử với anh em thế ấy.        “Stop judging that you may not be judged,” said Jesus, “for with the judgment you are judging, you will be judged, and with the measure that you are measuring out, they will measure out to you.
11 Khi khuyến khích tín đồ Đấng Christ vâng phục ngay cả các bậc cầm quyền khắt khe và không công bình của thế gian này, Phi-e-rơ viết: “Anh em đã được kêu-gọi đến sự đó, vì Đấng Christ cũng đã chịu khổ cho anh em, để lại cho anh em một gương, hầu cho anh em noi dấu chân Ngài”.        11 When encouraging Christians to be submissive even to harsh, unjust authorities of this world, Peter explained: “In fact, to this course you were called, because even Christ suffered for you, leaving you a model for you to follow his steps closely.”
Và tôi có thể đảm bảo với các anh em rằng từ thông tin mà tôi đã nhận được, thì tôi cảm thấy hài lòng rằng các anh em đã không chểnh mang trong bổn phận của mình; nhưng sự siêng năng và trung tín của các anh em như vậy cần phải bảo đảm cho các anh em có sự chấp thuân của Thượng Đế mà các anh em chính là tôi tớ của Ngài, và cũng như thiện chí của Các Thánh Hữu trên khắp thế gian.        And I can assure you, that from the information I have received, I feel satisfied that you have not been remiss in your duty; but that your diligence and faithfulness have been such as must secure you the smiles of that God whose servants you are, and also the good will of the Saints throughout the world.
Cuộc đổ máu lớn nhất xảy ra trong hai thế chiến của thế kỷ chúng ta, khi người Công giáo và Tin lành xông pha tàn sát anh em cùng đạo mình cũng như những người thuộc đạo khác một cách thẳng tay, mù quáng.        The greatest bloodletting came with the two world wars of our century, when Catholics and Protestants engaged in a free-for-all, indiscriminately slaughtering fellow believers as well as those of other religions.
Anh ta đã làm thế nhưgn anh ta đã đến tàu mà không chuẩn bị và tôi đã lau sàn cũng anh ta.        He set it up, but he came to court unprepared... and I mopped the floor with him.
♪- Em cũng mong anh nhận ra rằng- ♪ ♪- Có một người vẫn luôn yêu anh. - ♪ ♪- Cho dù thế nào... - ♪ ♪- Một ngày nào đó, anh sẽ nhận ra... - ♪        " Can only hope you will know it " " That I'm the one here to love you " " I'm begging you please know it " " Some day "
Thế anh cũng trông cũng phải béo nữa hả?        Am I supposed to look fat?
Cho dù thời gian trong lớp của các anh chị em có thể hữu hiệu như thế nào đi nữa nhưng cũng không thể thay thế cho việc học thánh thư của riêng cá nhân và chung gia đình—thời gian mà Thánh Linh có thể giảng dạy riêng cho mỗi người.        As effective as your class time may be, it cannot make up for individual and family scripture study—times when the Spirit can teach people personally.
Em biết, Sixsmith, anh sẽ thở dài và lắc đầu, nhưng anh cũng sẽ cười, và vì thế em yêu anh.        I know, Sixsmith, you groan and shake your head... but you smile too, which is why I love you.
Bất cứ nơi nào các anh chị em đang sống trên thế gian, với lời cầu nguyện, đức tin, quyết tâm, sự chuyên cần, và với một chút hy sinh, các anh chị em cũng đều có thể có một sự đóng góp tích cực.        Anywhere you are in the world, with prayer, faith, determination, diligence, and some sacrifice, you can make a powerful contribution.
25 Có ai, trong những ngày tháng thật khó khăn của thời thế-chiến thứ hai, lúc mà số Nhân-chứng trên khắp thế-giới chưa tới 100.000 người, có thể nghĩ rằng vào những năm đầu thập-niên 1980 sẽ có hơn 70.000 Nhân-chứng phụng-sự trong sự đoàn-kết tại Gia-nã-đại; tại Pháp cũng cùng con số đó, tại Nhật-bản 80.000 người, tại Anh-quốc 90.000 người, và hơn 100.000 người tại Ý, tại Tây-Đức và tại Ni-giê-ri-a; ở Mễ-tây-cơ thì hơn 130.000 người, ở Ba-tây thì hơn 140.000, trong khi ở các quốc-gia mà sự rao truyền tin mừng bị cấm-đoán hoàn-toàn hay bị giới-hạn thì tổng số các Nhân-chứng trung-thành tại đấy lên đến 250.000 người!        25 Who would have imagined during the hard days early in the second world war, when there were fewer than 100,000 Witnesses worldwide, that the early 1980’s would find over 70,000 Witnesses serving unitedly in Canada and the same number in France, 80,000 in Japan, 90,000 in Britain, more than 100,000 in Italy, in the Federal Republic of Germany and in Nigeria, over 130,000 in Mexico and more than 140,000 in Brazil, as well as 250,000 loyal Witnesses in lands where our work is under full or partial ban?
Khi họ đến, Phao-lô nói: “Anh em biết rõ từ ngày đầu tiên tôi đặt chân đến vùng A-si-a, tôi ăn ở như thế nào giữa anh em, ấy là hầu việc Chúa với tất cả lòng khiêm nhường và nước mắt, chịu nhiều gian nan vì bị người Do Thái âm mưu hãm hại. Tôi chẳng giấu anh em bất cứ điều gì ích lợi, cũng không ngần ngại giảng dạy anh em trước công chúng và dạy dỗ từ nhà này sang nhà kia.        (Acts 20:13-17) When they arrived, Paul said to them: “You well know how from the first day that I stepped into the district of Asia I was with you the whole time, slaving for the Lord with the greatest lowliness of mind and tears and trials that befell me by the plots of the Jews; while I did not hold back from telling you any of the things that were profitable nor from teaching you publicly and from house to house.
Một lời nói đáng nên lưu-ý như sau: “Đức Chúa Trời không màng đến thuật hùng-biện của lời cầu-nguyện của bạn, dù cho có văn-hoa bóng-bẩy đến đâu; cũng không màng đến kích-thước của lời cầu-nguyện của bạn, dù cho có dài đến đâu; cũng không màng đến số-hạn của nó, dù cho có nhiều đến đâu; cũng không màng đến sự mạch-lạc của lời cầu-nguyện của bạn, dù cho nó có qui-mô đến đâu; nhưng Ngài cốt để ý đến lòng thành-thật của bạn khi cầu-nguyện” (Thomas Brooks, tu-sĩ thanh-giáo người Anh sống vào thế-kỷ thứ 17).        (John 14:6; 1 John 5:13-15) Interestingly, it has been said: “God looks not at the oratory of your prayers, how elegant they may be; nor at the geometry of your prayers, how long they may be; nor at the arithmetic of your prayers, how many they may be; not at logic of your prayers, how methodical they may be; but the sincerity of them he looks at.” —17th-century English Puritan minister Thomas Brooks.
Nếu ông có nói gì với anh, bất luận khó nghe thế nào anh cũng phải nhận lỗi nhé!        If Grandpa says anything to you, just say you are sorry regardless.
Cũng vì thế, anh ấy cũng muốn xem trước buổi tiệc ra mắt của anh ấy.        Also, he'd get to see what to expect for his own launch party.
Anh cũng thế! Tớ cũng thế!        It doesn't happen to me, either.
Thật ra, sứ đồ Phao-lô đã từng khuyến khích tín đồ đấng Christ vào thời ông nên giữ theo truyền thống mà ông đã truyền lại cho họ: “Tôi khen anh em vì... anh em đã nắm giữ các truyền thống như tôi đã truyền lại cho anh em”. (I Corinthô 11 2, Bản dịch Nguyễn thế Thuấn; cũng xem II Tê-sa-lô-ni-ca 2:15; 3:6).        In fact, the apostle Paul encouraged Christians of his day to keep following the traditions that he handed on to them: “Now I commend you because . . . you are holding fast the traditions just as I handed them on to you.” —1 Corinthians 11:2; see also 2 Thessalonians 2:15; 3:6.
4 Hỡi những anh em được Đức Chúa Trời yêu thương, chúng tôi biết ngài đã chọn anh em, 5 vì tin mừng mà chúng tôi rao giảng không chỉ đến với anh em qua lời nói, nhưng cũng qua quyền lực, thần khí thánh cùng lòng tin chắc. Và anh em cũng biết chúng tôi đã trở nên loại người nào giữa anh em hầu mang lại lợi ích cho anh em.        4 For we know, brothers loved by God, his choosing of you, 5 because the good news we preach did not come to you with speech alone but also with power and with holy spirit and with strong conviction, just as you know what sort of men we became among you for your sakes.
Và vì thế nếu lần tới bạn có gặp ai đó, một người lạ nào đó, tôi chỉ có một đề nghị thôi: hãy hiểu rằng bạn đang sống trong thế giới chủ quan của mình, và anh ta cũng vậy thôi.        And so the next time you meet someone, a stranger, one request: Understand that you live in the subjective truth, and so does he.
Anh ấy cứu mạng sống của em, và... anh cũng biết em cảm giác thế nào về anh ấy.        He saved my life, and... you know how I feel about him.
Ngoài ra, trong hai cuộc thế chiến của thế kỷ qua, quân đội Anh, Đức, Hoa Kỳ và Pháp cũng tận dùng khí cầu để làm nhiệm vụ trinh sát.        And during the two world wars of the last century, balloons were used extensively by American, British, French, and German troops on reconnaissance missions.
Nhưng tôi cũng không muốn anh biết, thế nên anh hãy quay lại ghế của mình.        But I don't want you to know either, so swivel around on your chair.
Và anh cũng biết cô ấy cũng cảm thấy thế.        And you know she feels it, too.
Họ cũng có những điểm yếu kém như các anh em khác trong bầy vậy, và họ cũng phải đương đầu với cùng các vấn đề hầu cung cấp cho gia đình trong một thế giới suy tàn.        They have weaknesses and frailties just as the rest of the flock, and they have to cope with the same problems in providing for their families in a decaying world.
Em ngài Benjen, máu của anh ấy cũng là máu đen... thế nên anh ấy cũng là anh em của chúng tôi.        Your brother Benjen, his blood runs black - makes him as much my brother as yours.
Glenn Greenwald: Anh biết đấy, tôi nghĩ lòng dũng cảm của con người thật sự lan truyền, và mặc dù tôi và các cộng sự chắc chắn nhận thấy rủi ro đó - nước Mỹ tiếp tục là quốc gia quyền lực nhất thế giới và họ không vui chút nào khi bạn công bố hàng nghìn bí mật của họ trên mạng Intenet - nhìn thấy một thường dân 29 tuổi lớn lên trong một môi trường bình thường thể hiện sự dũng cảm mà Edward Snowden thể hiện, dù biết là mình sẽ phải vào tù cả đời hoặc là cuộc đời sẽ hoàn toàn thay đổi, tạo cảm hứng cho tôi và các phóng viên khác và tạo cảm hứng cho, tôi nghĩ, mọi người trên thế giới, bao gồm các thế hệ tương lai, để nhận ra rằng họ cũng có thể thực hiện như vậy.        Glenn Greenwald: You know, I think one of the things that happens is that people's courage in this regard gets contagious, and so although I and the other journalists with whom I was working were certainly aware of the risk — the United States continues to be the most powerful country in the world and doesn't appreciate it when you disclose thousands of their secrets on the Internet at will — seeing somebody who is a 29-year-old ordinary person who grew up in a very ordinary environment exercise the degree of principled courage that Edward Snowden risked, knowing that he was going to go to prison for the rest of his life or that his life would unravel, inspired me and inspired other journalists and inspired, I think, people around the world, including future whistleblowers, to realize that they can engage in that kind of behavior as well.
Và nếu anh có thể thừa nhận anh là người thế nào, có thể anh cũng sẽ thấy nó không quá tệ đâu.        And if you can admit what you are, you might find it's not so terrible either.
Anh ta nói thế tôi mới thấy cũng chả hiểu anh.        They don't teach you that on the stage either.
Cũng thế, một người chăn khéo lúc nào cũng cố gắng biểu lộ những đức tính tốt, ân cần, không chỉ khi anh đi thăm chiên.        Likewise, a good shepherd strives to display fine, caring qualities at all times, not just when he is making shepherding calls.
Ủm bò!!!! trai tốt bao giờ cũng là thằng đến cuối cùng nên đối với a, e chỉ là rác nhưng mà thật sự a ko muốn như vậy bởi vì e chỉ muốn đi chơi với những thằng đểu vậy nên a sẽ cố gắng...... đối xử với e theo cách mà e muốn nhưng thật sự...... em là cả thế giới đối với anh anh muốn nói với em là em rất đẹp cho em biết anh yêu em đến mức nào nắm tay em mỗi lúc em sợ và nói với em, anh đang nghĩ về em nhưng nhiêu đó vẫn ko thể chiếm được tình yêu của em, bởi vì: trai tốt bao giờ cũng là thằng đến cuối cùng nên đối với a, e chỉ là rác nhưng mà thật sự a ko muốn như vậy bởi vì e chỉ muốn đi chơi với những thằng đểu vậy nên a sẽ cố gắng...... đối xử với e theo cách mà e muốn        ♪ Nice guys finish last ♪ ♪ That's why I'll treat you like trash ♪ ♪ It's not what I really want to do, oh ♪ ♪ You only date bad guys ♪ ♪ So I'll give it my best try ♪ ♪ To treat you the way you want me to ♪ ♪ But behind the scenes ♪ ♪ She means the world to me ♪ ♪ I wanna tell her that she's beautiful ♪ ♪ And show her that's she's loved ♪ ♪ Hold her hand when she's scared ♪ ♪ Tell her how much I care ♪ ♪ But that won't win her heart because... ♪ ♪ Nice guys finish last ♪ ♪ That's why I'll treat you like trash ♪ ♪ It's not what I really want to do, oh ♪ ♪ You only date bad guys ♪ ♪ So I'll give it my best try ♪ ♪ To treat you the way you want me to ♪ ♪ Ho ♪
